,DaysElapsed,MetersFromLastLocation,Date,Month,Day,Year,TagSite,Species,TL,RewardTag1,RewardTag2,Radio_Tag_,Code,Combined,Group_,Notes,Lat,Long,A_D,GroupMort,geometry,WeeksElapsed,MetersPerDay,MetersPerWeek,
391,17,5467.587347,6/22/23,6,22,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.87972,-86.0407,A,A,c(-86.0407, 33.8797200000001),2.428571429,321.6227851,2251.359496
392,14,249.843127,7/6/23,7,6,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.88141,-86.03997,A,A,c(-86.03997, 33.8814100000001),2,17.84593764,124.9215635
393,11,1714.223588,7/17/23,7,17,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.87277,-86.05367,A,A,c(-86.05367, 33.8727700000001),1.571428571,155.838508,1090.869556
394,17,6647.997779,8/3/23,8,3,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.83899,-86.08591,A,A,c(-86.08591, 33.83899),2.428571429,391.0586929,2737.41085
395,23,5.778615948,8/26/23,8,26,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.83896,-86.08596,A,A,c(-86.0859599999999, 33.83896),3.285714286,0.251244172,1.758709202
396,15,9.480964646,9/10/23,9,10,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,NA,33.83901,-86.08587,D,A,c(-86.0858699999999, 33.83901),2.142857143,0.63206431,4.424450168
397,14,21.03818486,9/24/23,9,24,2023,70,LMB,424,2394,NA,150.333,J-40,150.333J-40,L,Removed,33.8391,-86.08572,D,D,c(-86.08572, 33.8391),2,1.50272749,10.51909243
398,18,266.8846063,4/30/23,4,30,2023,128,ALB,494,2395,NA,150.222,L-88,150.222L-88,L,NA,33.86127,-86.09599,A,A,c(-86.09599, 33.86127),2.571428571,14.82692257,103.788458
399,8,119.3381866,5/8/23,5,8,2023,128,ALB,494,2395,NA,150.222,L-88,150.222L-88,L,NA,33.86067,-86.09558,A,A,c(-86.09558, 33.86067),1.142857143,14.91727333,104.4209133
400,16,1022.656593,5/24/23,5,24,2023,128,ALB,494,2395,NA,150.222,L-88,150.222L-88,L,On ramp,33.86493,-86.10369,D,A,c(-86.10369, 33.8649300000001),2.285714286,63.91603705,447.4122594
401,12,13.1803707,6/5/23,6,5,2023,128,ALB,494,2395,NA,150.222,L-88,150.222L-88,L,"Probably dead, on ramp",33.86496,-86.10383,A,D,c(-86.10383, 33.8649600000001),1.714285714,1.098364225,7.688549572
402,31,14.80491555,7/6/23,7,6,2023,128,ALB,494,2395,NA,150.222,L-88,150.222L-88,L,On ramp,33.86497,-86.10365,A,D,c(-86.10365, 33.86497),4.428571429,0.477577921,3.343045446
403,11,13.18036616,7/17/23,7,17,2023,128,ALB,494,2395,NA,150.222,L-88,150.222L-88,L,Removed,33.865,-86.10356,D,D,c(-86.10356, 33.8650000000001),1.571428571,1.198215105,8.387505738
404,18,132.6889673,4/30/23,4,30,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85828,-86.09561,A,A,c(-86.09561, 33.85828),2.571428571,7.371609294,51.60126506
405,8,1579.572621,5/8/23,5,8,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85452,-86.11058,A,A,c(-86.11058, 33.85452),1.142857143,197.4465776,1382.126043
406,16,1583.725347,5/24/23,5,24,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85836,-86.09561,A,A,c(-86.09561, 33.8583600000001),2.285714286,98.98283416,692.8798391
407,12,20.58414631,6/5/23,6,5,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85831,-86.09541,A,A,c(-86.09541, 33.8583100000001),1.714285714,1.715345526,12.00741868
408,17,22.18396626,6/22/23,6,22,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.8585,-86.09544,A,A,c(-86.0954399999999, 33.8585),2.428571429,1.304939192,9.134574342
409,14,7.403013506,7/6/23,7,6,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85852,-86.09536,A,A,c(-86.09536, 33.8585200000001),2,0.528786679,3.701506753
410,11,85.76806276,7/17/23,7,17,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85808,-86.09601,A,A,c(-86.09601, 33.85808),1.571428571,7.797096614,54.5796763
411,17,69.6071683,8/3/23,8,3,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85828,-86.0954,A,A,c(-86.0954, 33.85828),2.428571429,4.094539312,28.66177518
412,23,51.09950391,8/26/23,8,26,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85847,-86.09581,A,A,c(-86.09581, 33.8584700000001),3.285714286,2.221717561,15.55202293
413,15,16.88261388,9/10/23,9,10,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85844,-86.096,A,A,c(-86.0959999999999, 33.85844),2.142857143,1.125507592,7.878553142
414,14,63.82897685,9/24/23,9,24,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.85827,-86.09537,A,A,c(-86.0953699999999, 33.8582700000001),2,4.559212632,31.91448842
415,15,30993.10305,10/9/23,10,9,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,Caught? Big move to CL,34.00826,-85.99963,A,A,c(-85.99963, 34.0082600000001),2.142857143,2066.20687,14463.44809
416,14,160.9733244,10/23/23,10,23,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,34.00897,-85.99827,A,A,c(-85.99827, 34.00897),2,11.4980946,80.4866622
417,11,735.8559319,11/3/23,11,3,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,34.00277,-85.9997,A,A,c(-85.9997, 34.0027700000001),1.571428571,66.89599381,468.2719567
418,13,2672.048837,11/16/23,11,16,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.97896,-86.00003,A,A,c(-86.00003, 33.97896),1.857142857,205.5422182,1438.795528
419,33,85.01495471,12/19/23,12,19,2023,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,NA,33.97894,-85.99912,D,A,c(-85.9991199999999, 33.9789400000001),4.714285714,2.576210749,18.03347524
420,16,9.4711211,1/4/24,1,4,2024,128,LMB,454,2397,2396,150.132,I-16,150.132I-16,L,Removed,33.979,-85.99901,D,D,c(-85.9990099999999, 33.979),2.285714286,0.591945069,4.143615481
421,16,478.5018102,5/24/23,5,24,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85453,-86.12906,A,A,c(-86.12906, 33.8545300000001),2.285714286,29.90636314,209.344542
422,12,427.4019876,6/5/23,6,5,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85753,-86.12668,A,A,c(-86.12668, 33.8575300000001),1.714285714,35.6168323,249.3178261
423,17,42.07180269,6/22/23,6,22,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,"Perimeter Creek, pinged on 9/10 but no location",33.85726,-86.12699,A,A,c(-86.12699, 33.8572600000001),2.428571429,2.474811923,17.32368346
424,94,75.11565674,9/24/23,9,24,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85675,-86.12751,A,A,c(-86.12751, 33.85675),13.42857143,0.799102731,5.593719119
425,14,2125.050775,10/8/23,10,8,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85595,-86.10944,A,A,c(-86.1094399999999, 33.8559500000001),2,151.789341,1062.525387
426,14,1634.546569,10/22/23,10,22,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85831,-86.09325,A,A,c(-86.09325, 33.8583100000001),2,116.7533264,817.2732847
427,12,380.3539898,11/3/23,11,3,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85979,-86.08998,A,A,c(-86.08998, 33.85979),1.714285714,31.69616582,221.8731607
428,30,1277.432161,12/3/23,12,3,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.86317,-86.07807,A,A,c(-86.07807, 33.86317),4.285714286,42.58107203,298.0675042
429,15,3433.066635,12/18/23,12,18,2023,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85464,-86.11038,A,A,c(-86.11038, 33.8546400000001),2.142857143,228.871109,1602.097763
430,16,504.5943698,1/3/24,1,3,2024,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85616,-86.10579,A,A,c(-86.10579, 33.85616),2.285714286,31.53714811,220.7600368
431,23,942.0217087,1/26/24,1,26,2024,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85418,-86.11487,A,A,c(-86.1148699999999, 33.85418),3.285714286,40.9574656,286.7022592
432,14,291.8914675,2/9/24,2,9,2024,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85365,-86.11203,A,A,c(-86.1120299999999, 33.8536500000001),2,20.84939054,145.9457338
433,14,230.5075846,2/23/24,2,23,2024,124,LMB,512,2399,NA,150.222,L-87,150.222L-87,L,NA,33.85545,-86.1111,A,A,c(-86.1111, 33.8554500000001),2,16.46482747,115.2537923
434,18,104.3013443,5/1/23,5,1,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01581,-85.93965,A,A,c(-85.93965, 34.01581),2.571428571,5.794519125,40.56163388
435,8,5.773820008,5/9/23,5,9,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01582,-85.93963,A,A,c(-85.93963, 34.0158200000001),1.142857143,0.721727501,5.052092507
436,16,87.5208915,5/25/23,5,25,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01571,-85.94052,A,A,c(-85.9405199999999, 34.0157100000001),2.285714286,5.470055719,38.29039003
437,12,41.10530264,6/6/23,6,6,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01579,-85.94011,A,A,c(-85.9401099999999, 34.01579),1.714285714,3.425441887,23.97809321
438,15,94.91035422,6/21/23,6,21,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01566,-85.94107,A,A,c(-85.94107, 34.01566),2.142857143,6.327356948,44.29149864
439,16,8.873813477,7/7/23,7,7,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.0156,-85.94106,A,A,c(-85.9410599999999, 34.0156000000001),2.285714286,0.554613342,3.882293396
440,11,410.7877938,7/18/23,7,18,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01665,-85.93761,A,A,c(-85.9376099999999, 34.01665),1.571428571,37.34434489,261.4104142
441,16,136.7028201,8/3/23,8,3,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,NA,34.01662,-85.93613,D,A,c(-85.9361299999999, 34.01662),2.285714286,8.543926258,59.80748381
442,24,13.1631399,8/27/23,8,27,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,Remove?,34.0166,-85.93602,D,D,c(-85.93602, 34.0166),3.428571429,0.548464163,3.839249139
443,15,20.55248153,9/11/23,9,11,2023,21,LMB,491,2404,NA,150.333,I-1,150.333I-1,U,Removed,34.01662,-85.93621,A,D,c(-85.93621, 34.01662),2.142857143,1.370165436,9.591158049
444,18,Inf,5/1/23,5,1,2023,31,ALB,390,2407,NA,150.222,L-97,150.222L-97,U,NA,34.01534,-85.92024,A,A,c(-85.92024, 34.01534),2.571428571,Inf,Inf
445,8,Inf,5/9/23,5,9,2023,31,ALB,390,2407,NA,150.222,L-97,150.222L-97,U,NA,34.01522,-85.92701,A,A,c(-85.9270099999999, 34.0152200000001),1.142857143,Inf,Inf
446,16,194.6807498,5/25/23,5,25,2023,31,ALB,390,2407,NA,150.222,L-97,150.222L-97,U,NA,34.01601,-85.92534,A,A,c(-85.9253399999999, 34.0160100000001),2.285714286,12.16754686,85.17282804
447,12,133.5917688,6/6/23,6,6,2023,31,ALB,390,2407,NA,150.222,L-97,150.222L-97,U,NA,34.01487,-85.92561,A,A,c(-85.9256099999999, 34.01487),1.714285714,11.1326474,77.92853181
448,15,7.389494118,6/21/23,6,21,2023,31,ALB,390,2407,NA,150.222,L-97,150.222L-97,U,NA,34.01486,-85.92569,A,A,c(-85.92569, 34.0148600000001),2.142857143,0.492632941,3.448430588
449,16,4.436906176,7/7/23,7,7,2023,31,ALB,390,2407,NA,150.222,L-97,150.222L-97,U,"CAUGHT on 7/11/23, CL, Reported",34.01485,-85.92571,A,A,c(-85.92571, 34.01485),2.285714286,0.277306636,1.941146452
450,17,1255.851687,4/29/23,4,29,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79413,-86.05886,A,A,c(-86.05886, 33.7941300000001),2.428571429,73.87362866,517.1154006
451,9,14.65332115,5/8/23,5,8,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79422,-86.05889,A,A,c(-86.05889, 33.7942200000001),1.285714286,1.628146795,11.39702756
452,16,139.8974267,5/24/23,5,24,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79507,-86.05785,A,A,c(-86.05785, 33.7950700000001),2.285714286,8.743589169,61.20512418
453,12,132.4888937,6/5/23,6,5,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79424,-86.05884,A,A,c(-86.05884, 33.7942400000001),1.714285714,11.04074115,77.28518802
454,31,223.1803942,7/6/23,7,6,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79225,-86.05887,A,A,c(-86.05887, 33.79225),4.428571429,7.199367555,50.39557289
455,11,394.4167116,7/17/23,7,17,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79534,-86.05744,A,A,c(-86.05744, 33.7953400000001),1.571428571,35.85606469,250.9924528
456,17,5.779795891,8/3/23,8,3,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79538,-86.05747,A,A,c(-86.05747, 33.7953800000001),2.428571429,0.339987994,2.379915955
457,23,4.43674782,8/26/23,8,26,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79534,-86.05748,A,A,c(-86.0574799999999, 33.7953400000001),3.285714286,0.192902079,1.350314554
458,15,49.33209669,9/10/23,9,10,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79498,-86.05773,A,A,c(-86.0577299999999, 33.7949800000001),2.142857143,3.288806446,23.02164512
459,14,52.42578199,9/24/23,9,24,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79539,-86.0575,A,A,c(-86.0574999999999, 33.7953900000001),2,3.744698714,26.212891
460,14,493.2582512,10/8/23,10,8,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79264,-86.05676,A,A,c(-86.0567599999999, 33.7926400000001),2,35.23273223,246.6291256
461,14,456.421408,10/22/23,10,22,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79509,-86.05755,A,A,c(-86.0575499999999, 33.7950900000001),2,32.60152914,228.210704
462,13,30.08081766,11/4/23,11,4,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79499,-86.05784,A,A,c(-86.0578399999999, 33.79499),1.857142857,2.313909051,16.19736335
463,12,53.64687706,11/16/23,11,16,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79533,-86.05742,A,A,c(-86.05742, 33.79533),1.714285714,4.470573088,31.29401162
464,17,35.08638794,12/3/23,12,3,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79505,-86.05754,A,A,c(-86.05754, 33.7950500000001),2.428571429,2.063905173,14.44733621
465,15,9.484048849,12/18/23,12,18,2023,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79501,-86.05764,A,A,c(-86.0576399999999, 33.79501),2.142857143,0.632269923,4.425889463
466,16,101.5141941,1/3/24,1,3,2024,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79438,-86.0584,A,A,c(-86.0583999999999, 33.79438),2.285714286,6.344637129,44.4124599
467,24,11.55964264,1/27/24,1,27,2024,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79446,-86.05846,A,A,c(-86.05846, 33.7944600000001),3.428571429,0.481651777,3.371562436
468,13,82.66797652,2/9/24,2,9,2024,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79509,-86.05799,A,A,c(-86.05799, 33.7950900000001),1.857142857,6.359075117,44.51352582
469,14,42.8222195,2/23/24,2,23,2024,88,ALB,405,2413,NA,150.222,I-0,150.222I-0,L,NA,33.79504,-86.05756,A,A,c(-86.05756, 33.79504),2,3.058729964,21.41110975
470,17,Inf,4/29/23,4,29,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78333,-86.06836,A,A,c(-86.06836, 33.78333),2.428571429,Inf,Inf
471,9,193.1111703,5/8/23,5,8,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78224,-86.06982,A,A,c(-86.0698199999999, 33.7822400000001),1.285714286,21.4567967,150.1975769
472,16,323.0859013,5/24/23,5,24,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78404,-86.06734,A,A,c(-86.0673399999999, 33.7840400000001),2.285714286,20.19286883,141.3500818
473,12,21.04501477,6/5/23,6,5,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78414,-86.06719,A,A,c(-86.06719, 33.78414),1.714285714,1.753751231,12.27625862
474,16,26.82509374,6/21/23,6,21,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78431,-86.06697,A,A,c(-86.06697, 33.7843100000001),2.285714286,1.676568359,11.73597851
475,15,21.0449949,7/6/23,7,6,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78419,-86.06713,A,A,c(-86.06713, 33.78419),2.142857143,1.40299966,9.82099762
476,11,20.43366969,7/17/23,7,17,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78436,-86.06705,A,A,c(-86.0670499999999, 33.78436),1.571428571,1.857606336,13.00324435
477,17,43.55406264,8/3/23,8,3,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78405,-86.06732,A,A,c(-86.0673199999999, 33.78405),2.428571429,2.562003685,17.93402579
478,23,10.21684067,8/26/23,8,26,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78411,-86.06727,A,A,c(-86.06727, 33.7841100000001),3.285714286,0.444210464,3.109473246
479,15,11.56020308,9/10/23,9,10,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78403,-86.06733,A,A,c(-86.06733, 33.78403),2.142857143,0.770680205,5.394761438
480,14,53.65019268,9/24/23,9,24,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78434,-86.06695,A,A,c(-86.06695, 33.78434),2,3.83215662,26.82509634
481,14,53.20409908,10/8/23,10,8,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.7841,-86.0674,A,A,c(-86.0674, 33.7841),2,3.800292791,26.60204954
482,14,22.18369819,10/22/23,10,22,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78393,-86.0674,A,A,c(-86.0674, 33.7839300000001),2,1.584549871,11.09184909
483,13,185.9920537,11/4/23,11,4,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78311,-86.06893,A,A,c(-86.06893, 33.7831100000001),1.857142857,14.30708106,100.1495674
484,12,194.2934768,11/16/23,11,16,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78409,-86.06737,A,A,c(-86.06737, 33.78409),1.714285714,16.19112307,113.3378615
485,17,3.704715216,12/3/23,12,3,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78409,-86.06736,A,A,c(-86.06736, 33.78409),2.428571429,0.217924424,1.525470971
486,15,11.56020092,12/18/23,12,18,2023,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78416,-86.06726,A,A,c(-86.06726, 33.78416),2.142857143,0.770680061,5.394760429
487,16,82.10471746,1/3/24,1,3,2024,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78373,-86.06791,A,A,c(-86.06791, 33.78373),2.285714286,5.131544841,35.92081389
488,24,3.704730717,1/27/24,1,27,2024,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78372,-86.06794,A,A,c(-86.06794, 33.7837200000001),3.428571429,0.15436378,1.080546459
489,13,66.83981855,2/9/24,2,9,2024,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78407,-86.06743,A,A,c(-86.0674299999999, 33.78407),1.857142857,5.141524504,35.99067153
490,14,16.89424148,2/23/24,2,23,2024,91,LMB,389,2414,NA,150.132,I-23,150.132I-23,L,NA,33.78413,-86.06725,A,A,c(-86.0672499999999, 33.7841300000001),2,1.206731534,8.447120739
491,16,5.779822943,5/24/23,5,24,2023,88,LMB,378,2415,NA,150.132,I-22,150.132I-22,L,NA,33.79438,-86.05811,A,A,c(-86.0581099999999, 33.79438),2.285714286,0.361238934,2.528672537
492,12,4.436747099,6/5/23,6,5,2023,88,LMB,378,2415,NA,150.132,I-22,150.132I-22,L,NA,33.79435,-86.05812,A,A,c(-86.05812, 33.7943500000001),1.714285714,0.369728925,2.588102475
493,16,5.779824025,6/21/23,6,21,2023,88,LMB,378,2415,NA,150.132,I-22,150.132I-22,L,NA,33.79432,-86.05813,D,A,c(-86.0581299999999, 33.79432),2.285714286,0.361239002,2.528673011
494,15,0,7/6/23,7,6,2023,88,LMB,378,2415,NA,150.132,I-22,150.132I-22,L,Removed,33.79433,-86.05815,D,D,c(-86.05815, 33.7943300000001),2.142857143,0,0
495,9,5.779704995,5/8/23,5,8,2023,88,LMB,352,2416,NA,150.333,I-21,150.333I-21,L,NA,33.79874,-86.05613,D,A,c(-86.0561299999999, 33.7987400000001),1.285714286,0.642189444,4.495326107
496,28,9.483787978,6/5/23,6,5,2023,88,LMB,352,2416,NA,150.333,I-21,150.333I-21,L,Removed,33.79873,-86.05605,D,D,c(-86.05605, 33.79873),4,0.338706714,2.370946995
497,16,4739.429537,5/24/23,5,24,2023,88,ALB,490,2417,NA,150.222,I-26,150.222I-26,L,NA,33.86856,-86.09581,D,A,c(-86.09581, 33.8685600000001),2.285714286,296.214346,2073.500422
498,29,53.62460367,6/22/23,6,22,2023,88,ALB,490,2417,NA,150.222,I-26,150.222I-26,L,Remove?,33.86889,-86.09544,D,D,c(-86.0954399999999, 33.8688900000001),4.142857143,1.849124264,12.94386985
499,14,18.957734,7/6/23,7,6,2023,88,ALB,490,2417,NA,150.222,I-26,150.222I-26,L,Removed,33.86878,-86.09559,D,D,c(-86.09559, 33.8687800000001),2,1.354123857,9.478867002
500,14,4.436773501,7/6/23,7,6,2023,74,ALB,477,2424,NA,150.222,L-84,150.222L-84,L,NA,33.83102,-86.04705,A,A,c(-86.04705, 33.83102),2,0.316912393,2.218386751
501,11,13.18421072,7/17/23,7,17,2023,74,ALB,477,2424,NA,150.222,L-84,150.222L-84,L,NA,33.83106,-86.04694,A,A,c(-86.0469399999999, 33.83106),1.571428571,1.198564611,8.389952278
502,17,0,8/3/23,8,3,2023,74,ALB,477,2424,NA,150.222,L-84,150.222L-84,L,NA,33.83107,-86.04694,D,A,c(-86.0469399999999, 33.8310700000001),2.428571429,0,0
503,23,4.436773528,8/26/23,8,26,2023,74,ALB,477,2424,NA,150.222,L-84,150.222L-84,L,Remove,33.83103,-86.04696,D,D,c(-86.04696, 33.8310300000001),3.285714286,0.192903197,1.350322378
504,15,15.26035587,9/10/23,9,10,2023,74,ALB,477,2424,NA,150.222,L-84,150.222L-84,L,Removed,33.83094,-86.04708,D,D,c(-86.0470799999999, 33.8309400000001),2.142857143,1.017357058,7.121499407
505,26,54.17768596,5/8/23,5,8,2023,101,ALB,489,2432,NA,150.333,I-9,150.333I-9,L,NA,33.78272,-86.05813,D,A,c(-86.0581299999999, 33.78272),3.714285714,2.083757152,14.58630007
506,16,15.99701104,5/24/23,5,24,2023,101,ALB,489,2432,NA,150.333,I-9,150.333I-9,L,Removed,33.78284,-86.05806,D,D,c(-86.05806, 33.7828400000001),2.285714286,0.99981319,6.998692328
507,18,185.5070825,5/1/23,5,1,2023,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,NA,33.94836,-85.9536,A,A,c(-85.9535999999999, 33.94836),2.571428571,10.30594903,72.14164319
508,7,248.8421247,5/8/23,5,8,2023,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,NA,33.94718,-85.95156,A,A,c(-85.95156, 33.9471800000001),1,35.54887496,248.8421247
509,17,667.6705985,5/25/23,5,25,2023,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,NA,33.95264,-85.95346,A,A,c(-85.95346, 33.95264),2.428571429,39.27474109,274.9231876
510,12,476.0826612,6/6/23,6,6,2023,43,LMB,476,2447,NA,150.333,L-90,150.333L-90,U,"CAUGHT, 6/6/23, CL, Reported",33.94835,-85.95351,A,A,c(-85.9535099999999, 33.9483500000001),1.714285714,39.6735551,277.7148857
511,17,1990.583288,4/30/23,4,30,2023,203,LMB,472,2453,NA,150.132,L-92,150.132L-92,U,NA,34.01519,-85.99071,A,A,c(-85.99071, 34.0151900000001),2.428571429,117.0931346,819.6519423
512,9,48.03153155,5/9/23,5,9,2023,203,LMB,472,2453,NA,150.132,L-92,150.132L-92,U,NA,34.01521,-85.99122,A,A,c(-85.9912199999999, 34.01521),1.285714286,5.336836839,37.35785788
513,16,24.71096166,5/25/23,5,25,2023,203,LMB,472,2453,NA,150.132,L-92,150.132L-92,U,NA,34.01533,-85.99101,D,A,c(-85.99101, 34.0153300000001),2.285714286,1.544435104,10.81104573
514,12,9.468559314,6/6/23,6,6,2023,203,LMB,472,2453,NA,150.132,L-92,150.132L-92,U,Removed,34.01534,-85.99109,D,D,c(-85.99109, 34.01534),1.714285714,0.789046609,5.523326266
515,17,1895.432512,4/29/23,4,29,2023,95,ALB,413,4046,4047,150.132,L-86,150.132L-86,L,NA,33.78466,-86.06444,A,A,c(-86.06444, 33.78466),2.428571429,111.4960301,780.472211
516,9,2155.789688,5/8/23,5,8,2023,95,ALB,413,4046,4047,150.132,L-86,150.132L-86,L,NA,33.79207,-86.08271,A,A,c(-86.08271, 33.79207),1.285714286,239.5321875,1676.725313
517,16,148.9372559,5/24/23,5,24,2023,95,ALB,413,4046,4047,150.132,L-86,150.132L-86,L,Harvested on 5/28/23,33.79128,-86.08155,A,A,c(-86.0815499999999, 33.79128),2.285714286,9.308578495,65.16004947
518,17,2998.496261,4/29/23,4,29,2023,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,NA,33.80783,-86.06552,A,A,c(-86.0655199999999, 33.80783),2.428571429,176.382133,1234.674931
519,9,341.570084,5/8/23,5,8,2023,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,NA,33.8105,-86.06681,A,A,c(-86.06681, 33.8105),1.285714286,37.95223156,265.6656209
520,28,471.8301738,6/5/23,6,5,2023,101,ALB,492,4056,NA,150.333,L-92,150.333L-92,L,NA,33.81377,-86.06354,A,A,c(-86.06354, 33.81377),4,16.85107764,117.9575435
